name,length,count_sentences,count_tokens,NNP,VBZ,NN,IN,JJ,NNS,TO,VB,VBN,DT,CC,.,PRP,MD,CD,",",VBD,POS,VBP,VBG,JJR,NNPS,``,'',:,RB,WRB,WDT,PRP$,RP,RBR,EX,(,),WP,PDT,JJS,UH,RBS,WP$,$,FW,SYM,#,length_to_sentences,length_to_tokens
380.txt,18417,151,3633,117,91.0,510,397,241,215,106,197.0,75,365,102.0,152,159.0,95.0,41.0,86,55.0,16.0,112.0,85.0,24.0,3.0,20.0,18.0,21.0,204,18.0,14.0,38.0,10.0,5.0,7.0,2.0,2.0,17.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,121.96688741721854,5.069364161849711
381.txt,1056,10,202,15,7.0,31,24,9,11,3,0.0,6,24,7.0,10,5.0,0.0,13.0,6,10.0,1.0,3.0,4.0,1.0,0.0,3.0,3.0,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.6,5.227722772277228
382.txt,3166,29,598,51,11.0,62,72,31,43,24,39.0,20,49,20.0,29,17.0,17.0,10.0,10,8.0,2.0,22.0,9.0,6.0,3.0,3.0,3.0,2.0,27,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.17241379310344,5.294314381270903
383.txt,3113,26,599,77,8.0,77,55,26,20,22,27.0,19,67,9.0,27,12.0,8.0,6.0,22,39.0,3.0,6.0,13.0,3.0,4.0,12.0,13.0,2.0,11,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,119.73076923076923,5.196994991652755
384.txt,3522,26,640,41,8.0,94,71,42,61,16,26.0,29,46,15.0,26,18.0,15.0,6.0,11,33.0,6.0,7.0,11.0,1.0,1.0,9.0,9.0,5.0,22,0.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.46153846153845,5.503125
385.txt,1967,13,362,59,4.0,43,38,19,20,11,13.0,9,26,12.0,13,2.0,6.0,12.0,14,8.0,3.0,4.0,12.0,2.0,0.0,2.0,1.0,1.0,11,0.0,1.0,1.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,151.30769230769232,5.433701657458563
386.txt,2695,21,527,80,17.0,59,53,25,33,21,23.0,14,42,12.0,21,18.0,6.0,4.0,17,25.0,5.0,9.0,4.0,1.0,1.0,5.0,6.0,2.0,16,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,128.33333333333334,5.1138519924098675
387.txt,2643,20,519,51,4.0,79,57,28,23,6,19.0,8,50,20.0,20,12.0,12.0,3.0,17,30.0,3.0,6.0,11.0,0.0,4.0,12.0,10.0,4.0,12,0.0,3.0,5.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,132.15,5.092485549132948
388.txt,3111,24,582,37,11.0,75,61,46,49,12,29.0,12,34,25.0,24,17.0,13.0,8.0,15,17.0,3.0,13.0,16.0,2.0,3.0,10.0,8.0,5.0,16,4.0,2.0,8.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.625,5.345360824742268
389.txt,3477,23,664,68,7.0,102,79,36,29,18,28.0,12,71,22.0,23,16.0,10.0,8.0,18,36.0,6.0,6.0,12.0,6.0,2.0,7.0,7.0,5.0,17,0.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.17391304347825,5.23644578313253
390.txt,3539,26,665,32,11.0,91,62,45,62,15,27.0,21,50,12.0,26,18.0,11.0,8.0,26,27.0,9.0,17.0,15.0,1.0,2.0,16.0,15.0,9.0,21,2.0,5.0,1.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.1153846153846,5.321804511278195
391.txt,1063,9,199,21,3.0,28,12,14,7,4,11.0,9,25,4.0,9,6.0,6.0,4.0,5,12.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,118.11111111111111,5.341708542713568
392.txt,1934,16,360,41,9.0,62,40,21,13,9,11.0,10,32,6.0,16,9.0,5.0,4.0,9,17.0,5.0,3.0,10.0,2.0,1.0,2.0,3.0,4.0,8,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.875,5.372222222222222
393.txt,4452,31,847,66,23.0,111,120,48,72,17,16.0,20,89,22.0,31,19.0,6.0,16.0,29,17.0,6.0,15.0,12.0,1.0,2.0,4.0,4.0,10.0,30,4.0,7.0,10.0,3.0,1.0,5.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,143.61290322580646,5.256198347107438
394.txt,2656,19,502,51,7.0,67,52,34,22,8,14.0,9,46,12.0,19,20.0,8.0,6.0,15,29.0,7.0,6.0,9.0,4.0,1.0,10.0,9.0,5.0,18,0.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.78947368421052,5.290836653386454
395.txt,2900,19,551,37,14.0,83,66,42,27,16,22.0,21,55,25.0,19,8.0,9.0,6.0,17,14.0,4.0,7.0,12.0,3.0,3.0,1.0,1.0,5.0,16,1.0,3.0,7.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.6315789473684,5.2631578947368425
396.txt,4164,33,792,55,35.0,91,64,34,51,27,37.0,26,75,17.0,33,39.0,15.0,10.0,15,13.0,8.0,19.0,32.0,0.0,2.0,16.0,12.0,5.0,24,6.0,2.0,5.0,7.0,0.0,1.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.18181818181819,5.257575757575758
397.txt,503,4,98,16,2.0,12,11,4,2,2,5.0,3,7,0.0,4,7.0,3.0,1.0,1,4.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,4,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.75,5.13265306122449
398.txt,865,7,174,15,4.0,20,11,9,12,5,8.0,6,16,4.0,7,5.0,2.0,3.0,3,3.0,1.0,9.0,8.0,4.0,2.0,3.0,1.0,1.0,4,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.57142857142857,4.971264367816092
399.txt,3298,27,621,92,19.0,79,56,34,23,12,18.0,16,47,15.0,27,28.0,3.0,3.0,19,36.0,8.0,11.0,18.0,0.0,2.0,9.0,8.0,5.0,16,0.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.14814814814815,5.310789049919484
400.txt,3888,33,768,97,4.0,102,92,45,23,16,14.0,14,64,19.0,33,36.0,5.0,21.0,31,57.0,4.0,3.0,6.0,1.0,1.0,15.0,13.0,4.0,17,6.0,4.0,12.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.81818181818181,5.0625
401.txt,1488,11,294,41,17.0,35,27,13,6,13,19.0,6,28,9.0,11,6.0,6.0,8.0,7,3.0,2.0,3.0,5.0,0.0,1.0,3.0,2.0,3.0,12,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.27272727272728,5.061224489795919
402.txt,1648,14,305,46,9.0,40,19,16,13,14,18.0,10,28,8.0,14,8.0,6.0,0.0,6,13.0,2.0,11.0,9.0,1.0,0.0,3.0,2.0,1.0,4,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.71428571428571,5.4032786885245905
403.txt,2861,22,556,52,4.0,76,62,24,37,14,24.0,10,58,13.0,22,16.0,7.0,10.0,14,34.0,4.0,9.0,6.0,0.0,3.0,12.0,12.0,0.0,16,0.0,1.0,5.0,2.0,0.0,1.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.04545454545453,5.14568345323741
404.txt,1558,14,302,26,12.0,51,33,22,9,7,6.0,9,32,4.0,14,10.0,2.0,0.0,8,11.0,2.0,2.0,8.0,0.0,1.0,8.0,7.0,3.0,7,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.28571428571429,5.158940397350993
405.txt,3248,23,647,80,15.0,84,55,30,24,15,22.0,11,58,16.0,23,24.0,12.0,16.0,24,37.0,8.0,9.0,6.0,2.0,1.0,16.0,14.0,6.0,22,1.0,2.0,6.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.2173913043478,5.020092735703246
406.txt,5672,37,1089,131,18.0,150,136,72,39,34,31.0,27,108,23.0,37,24.0,8.0,27.0,48,34.0,6.0,12.0,19.0,5.0,1.0,4.0,4.0,13.0,26,5.0,2.0,21.0,3.0,1.0,4.0,1.0,1.0,6.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,153.2972972972973,5.208448117539026
407.txt,2711,18,526,73,15.0,56,60,37,14,23,14.0,26,37,13.0,18,22.0,3.0,6.0,18,14.0,7.0,7.0,8.0,0.0,0.0,13.0,8.0,5.0,10,2.0,2.0,7.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.61111111111111,5.153992395437262
408.txt,3537,30,728,74,17.0,117,62,31,27,22,20.0,11,52,15.0,30,36.0,5.0,4.0,24,39.0,12.0,11.0,16.0,2.0,1.0,23.0,21.0,7.0,26,0.0,4.0,12.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,117.9,4.858516483516484
409.txt,1668,12,311,34,8.0,48,33,16,13,13,16.0,10,24,7.0,12,8.0,4.0,1.0,10,12.0,6.0,3.0,5.0,1.0,2.0,4.0,4.0,0.0,6,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,5.363344051446945
410.txt,1576,14,287,48,5.0,33,35,9,13,9,5.0,16,27,7.0,14,10.0,0.0,6.0,4,22.0,2.0,0.0,4.0,0.0,2.0,4.0,4.0,0.0,4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.57142857142857,5.491289198606272
411.txt,4898,39,1014,66,24.0,133,102,57,34,34,41.0,21,80,18.0,39,52.0,12.0,7.0,51,38.0,18.0,18.0,22.0,3.0,6.0,17.0,19.0,6.0,42,4.0,4.0,22.0,6.0,0.0,1.0,2.0,2.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.58974358974359,4.830374753451676
412.txt,1414,11,276,31,1.0,25,43,11,19,7,15.0,14,15,9.0,11,6.0,8.0,9.0,9,7.0,0.0,7.0,2.0,1.0,0.0,2.0,2.0,3.0,9,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.54545454545453,5.1231884057971016
413.txt,1155,8,219,31,5.0,30,16,15,4,12,11.0,4,22,5.0,8,9.0,2.0,3.0,3,9.0,1.0,3.0,2.0,3.0,1.0,5.0,5.0,2.0,2,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.375,5.273972602739726
414.txt,3106,22,633,36,11.0,84,88,30,37,18,25.0,17,50,9.0,22,38.0,10.0,4.0,20,34.0,4.0,9.0,18.0,0.0,0.0,15.0,16.0,5.0,17,2.0,3.0,4.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.1818181818182,4.906793048973144
415.txt,1508,12,294,40,6.0,42,25,6,7,2,5.0,8,35,8.0,12,9.0,2.0,3.0,5,23.0,1.0,5.0,6.0,1.0,3.0,9.0,8.0,1.0,15,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.66666666666667,5.129251700680272
416.txt,1733,13,338,40,4.0,36,29,21,18,10,11.0,6,30,6.0,13,13.0,3.0,4.0,10,17.0,6.0,10.0,6.0,2.0,7.0,8.0,7.0,3.0,10,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.30769230769232,5.127218934911243
417.txt,2837,23,560,52,5.0,79,50,30,24,11,15.0,11,53,11.0,23,18.0,5.0,8.0,21,39.0,7.0,10.0,14.0,2.0,6.0,12.0,10.0,8.0,10,1.0,7.0,7.0,3.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,123.34782608695652,5.066071428571429
